Timestamp,Emotion
2024-12-17 22:32:57,Neutral
2024-12-17 22:32:58,Happy
2024-12-17 22:32:58,Neutral
2024-12-17 22:32:58,Neutral
2024-12-17 22:32:58,Neutral
2024-12-17 22:32:58,Neutral
2024-12-17 22:32:58,Neutral
2024-12-17 22:32:59,Happy
2024-12-17 22:32:59,Happy
2024-12-17 22:32:59,Happy
2024-12-17 22:32:59,Happy
2024-12-17 22:32:59,Happy
2024-12-17 22:33:00,Happy
2024-12-17 22:33:00,Happy
2024-12-17 22:33:00,Happy
2024-12-17 22:33:00,Happy
2024-12-17 22:33:00,Happy
2024-12-17 22:33:00,Happy
2024-12-17 22:33:01,Happy
2024-12-17 22:33:01,Happy
2024-12-17 22:33:01,Happy
2024-12-17 22:33:01,Happy
2024-12-17 22:33:01,Happy
2024-12-17 22:33:01,Happy
2024-12-17 22:33:02,Happy
2024-12-17 22:33:02,Sad
2024-12-17 22:33:02,Happy
2024-12-17 22:33:02,Happy
2024-12-17 22:33:02,Happy
2024-12-17 22:33:02,Happy
2024-12-17 22:33:03,Happy
2024-12-17 22:33:03,Happy
2024-12-17 22:33:03,Happy
2024-12-17 22:33:03,Happy
2024-12-17 22:33:03,Happy
2024-12-17 22:33:03,Happy
2024-12-17 22:33:04,Happy
2024-12-17 22:33:04,Happy
2024-12-17 22:33:04,Happy
2024-12-17 22:33:04,Neutral
2024-12-17 22:33:04,Neutral
2024-12-17 22:33:04,Neutral
2024-12-17 22:33:05,Neutral
2024-12-17 22:33:05,Neutral
2024-12-17 22:33:05,Neutral
2024-12-17 22:33:05,Neutral
2024-12-17 22:33:05,Neutral
2024-12-17 22:33:05,Neutral
2024-12-17 22:33:06,Neutral
2024-12-17 22:33:06,Sad
2024-12-17 22:33:06,Surprise
2024-12-17 22:33:06,Surprise
2024-12-17 22:33:06,Neutral
2024-12-17 22:33:06,Surprise
2024-12-17 22:33:06,Neutral
2024-12-17 22:33:07,Fear
2024-12-17 22:33:07,Fear
2024-12-17 22:33:07,Fear
2024-12-17 22:33:07,Fear
2024-12-17 22:33:07,Fear
2024-12-17 22:33:07,Fear
2024-12-17 22:33:08,Fear
2024-12-17 22:33:08,Surprise
2024-12-17 22:33:08,Surprise
2024-12-17 22:33:08,Neutral
2024-12-17 22:33:08,Neutral
2024-12-17 22:33:08,Neutral
2024-12-17 22:33:09,Neutral
2024-12-17 22:33:09,Neutral
2024-12-17 22:33:09,Happy
2024-12-17 22:33:09,Happy
2024-12-17 22:33:09,Neutral
2024-12-17 22:33:09,Neutral
2024-12-17 22:33:09,Neutral
2024-12-17 22:33:10,Neutral
2024-12-17 22:33:10,Neutral
2024-12-17 22:33:10,Neutral
2024-12-17 22:33:10,Neutral
2024-12-17 22:33:10,Happy
2024-12-17 22:33:10,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Neutral
2024-12-17 22:33:11,Happy
2024-12-17 22:33:12,Neutral
2024-12-17 22:33:12,Happy
2024-12-17 22:33:12,Happy
2024-12-17 22:33:12,Happy
2024-12-17 22:33:12,Happy
2024-12-17 22:33:13,Happy
2024-12-17 22:33:13,Sad
2024-12-17 22:33:13,Neutral
2024-12-17 22:33:14,Happy
2024-12-17 22:33:14,Sad
2024-12-17 22:33:14,Happy
2024-12-17 22:33:14,Happy
2024-12-17 22:33:14,Happy
2024-12-17 22:33:14,Neutral
2024-12-17 22:33:14,Sad
2024-12-17 22:33:14,Angry
2024-12-17 22:33:15,Neutral
2024-12-17 22:33:15,Happy
2024-12-17 22:33:15,Neutral
2024-12-17 22:33:15,Neutral
2024-12-17 22:33:15,Neutral
2024-12-17 22:33:15,Neutral
2024-12-17 22:33:15,Neutral
2024-12-17 22:33:16,Happy
2024-12-17 22:33:16,Neutral
2024-12-17 22:33:16,Neutral
2024-12-17 22:33:16,Sad
2024-12-17 22:33:16,Neutral
2024-12-17 22:33:16,Neutral
2024-12-17 22:33:16,Neutral
2024-12-17 22:33:17,Neutral
2024-12-17 22:33:17,Surprise
2024-12-17 22:33:17,Surprise
2024-12-17 22:33:17,Surprise
2024-12-17 22:33:17,Fear
2024-12-17 22:33:17,Fear
2024-12-17 22:33:18,Surprise
2024-12-17 22:33:18,Surprise
2024-12-17 22:33:18,Surprise
2024-12-17 22:33:18,Fear
2024-12-17 22:33:18,Fear
2024-12-17 22:33:18,Neutral
2024-12-17 22:33:18,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:19,Neutral
2024-12-17 22:33:20,Neutral
2024-12-17 22:33:20,Happy
2024-12-17 22:33:20,Happy
2024-12-17 22:33:20,Happy
2024-12-17 22:33:20,Happy
2024-12-17 22:33:20,Happy
2024-12-17 22:33:20,Happy
2024-12-17 22:33:21,Happy
2024-12-17 22:33:21,Sad
2024-12-17 22:33:21,Happy
2024-12-17 22:33:21,Happy
2024-12-17 22:33:21,Happy
2024-12-17 22:33:21,Happy
2024-12-17 22:33:21,Happy
2024-12-17 22:33:21,Happy
2024-12-17 22:33:22,Happy
2024-12-17 22:33:22,Happy
2024-12-17 22:33:22,Happy
2024-12-17 22:33:22,Happy
2024-12-17 22:33:22,Happy
