Timestamp,Emotion
2024-12-17 21:25:42,Neutral
2024-12-17 21:25:43,Neutral
2024-12-17 21:25:43,Neutral
2024-12-17 21:25:43,Neutral
2024-12-17 21:25:44,Neutral
2024-12-17 21:25:44,Neutral
2024-12-17 21:25:44,Neutral
2024-12-17 21:25:44,Neutral
2024-12-17 21:25:45,Neutral
2024-12-17 21:25:45,Neutral
2024-12-17 21:25:45,Neutral
2024-12-17 21:25:46,Neutral
2024-12-17 21:25:46,Happy
2024-12-17 21:25:46,Neutral
2024-12-17 21:25:47,Happy
2024-12-17 21:25:47,Happy
2024-12-17 21:25:48,Happy
2024-12-17 21:25:48,Happy
2024-12-17 21:25:48,Neutral
2024-12-17 21:25:49,Neutral
2024-12-17 21:25:49,Happy
2024-12-17 21:25:49,Neutral
2024-12-17 21:25:50,Happy
2024-12-17 21:25:50,Happy
2024-12-17 21:25:50,Happy
2024-12-17 21:25:51,Happy
2024-12-17 21:25:51,Neutral
2024-12-17 21:25:52,Neutral
2024-12-17 21:25:52,Neutral
2024-12-17 21:25:52,Neutral
2024-12-17 21:25:53,Neutral
2024-12-17 21:25:53,Neutral
2024-12-17 21:25:53,Neutral
2024-12-17 21:25:54,Happy
2024-12-17 21:25:54,Neutral
2024-12-17 21:25:54,Neutral
2024-12-17 21:25:55,Neutral
2024-12-17 21:25:55,Neutral
2024-12-17 21:25:56,Neutral
2024-12-17 21:25:56,Neutral
2024-12-17 21:25:56,Surprise
2024-12-17 21:25:57,Fear
2024-12-17 21:25:57,Neutral
2024-12-17 21:25:57,Neutral
2024-12-17 21:25:58,Surprise
2024-12-17 21:25:58,Surprise
2024-12-17 21:25:59,Neutral
2024-12-17 21:25:59,Neutral
2024-12-17 21:25:59,Happy
2024-12-17 21:26:00,Happy
2024-12-17 21:26:00,Happy
2024-12-17 21:26:00,Happy
2024-12-17 21:26:01,Happy
2024-12-17 21:26:01,Happy
2024-12-17 21:26:02,Happy
2024-12-17 21:26:02,Happy
2024-12-17 21:26:02,Happy
2024-12-17 21:26:03,Happy
2024-12-17 21:26:03,Happy
2024-12-17 21:26:03,Happy
