Timestamp,Emotion
2025-02-08 11:20:20,Neutral
2025-02-08 11:20:20,Fear
2025-02-08 11:20:20,Neutral
2025-02-08 11:20:20,Neutral
2025-02-08 11:20:21,Angry
2025-02-08 11:20:21,Sad
2025-02-08 11:20:21,Neutral
2025-02-08 11:20:21,Neutral
2025-02-08 11:20:21,Neutral
2025-02-08 11:20:21,Neutral
2025-02-08 11:20:21,Neutral
2025-02-08 11:20:21,Sad
2025-02-08 11:20:22,Neutral
2025-02-08 11:20:22,Neutral
2025-02-08 11:20:22,Angry
2025-02-08 11:20:22,Neutral
2025-02-08 11:20:22,Neutral
2025-02-08 11:20:22,Angry
2025-02-08 11:20:22,Neutral
2025-02-08 11:20:22,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Angry
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:23,Neutral
2025-02-08 11:20:24,Angry
2025-02-08 11:20:24,Neutral
2025-02-08 11:20:24,Neutral
2025-02-08 11:20:24,Neutral
2025-02-08 11:20:24,Neutral
2025-02-08 11:20:24,Neutral
2025-02-08 11:20:24,Neutral
2025-02-08 11:20:24,Fear
2025-02-08 11:20:26,Fear
2025-02-08 11:20:26,Sad
2025-02-08 11:20:26,Fear
2025-02-08 11:20:26,Sad
2025-02-08 11:20:26,Neutral
2025-02-08 11:20:26,Neutral
2025-02-08 11:20:26,Neutral
2025-02-08 11:20:26,Neutral
2025-02-08 11:20:26,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:27,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Neutral
2025-02-08 11:20:28,Angry
2025-02-08 11:20:29,Neutral
2025-02-08 11:20:29,Sad
2025-02-08 11:20:29,Neutral
2025-02-08 11:20:29,Neutral
2025-02-08 11:20:29,Neutral
2025-02-08 11:20:30,Happy
2025-02-08 11:20:30,Neutral
2025-02-08 11:20:31,Angry
2025-02-08 11:20:31,Angry
2025-02-08 11:20:31,Happy
2025-02-08 11:20:31,Angry
2025-02-08 11:20:31,Sad
2025-02-08 11:20:31,Angry
2025-02-08 11:20:31,Sad
2025-02-08 11:20:31,Angry
2025-02-08 11:20:31,Happy
2025-02-08 11:20:32,Angry
2025-02-08 11:20:32,Angry
2025-02-08 11:20:32,Angry
2025-02-08 11:20:32,Angry
2025-02-08 11:20:32,Angry
2025-02-08 11:20:32,Sad
2025-02-08 11:20:32,Angry
2025-02-08 11:20:32,Sad
2025-02-08 11:20:33,Angry
2025-02-08 11:20:33,Sad
2025-02-08 11:20:33,Angry
2025-02-08 11:20:33,Sad
2025-02-08 11:20:33,Angry
2025-02-08 11:20:33,Sad
2025-02-08 11:20:33,Angry
2025-02-08 11:20:33,Sad
2025-02-08 11:20:33,Angry
2025-02-08 11:20:34,Angry
2025-02-08 11:20:34,Sad
2025-02-08 11:20:34,Angry
2025-02-08 11:20:34,Neutral
2025-02-08 11:20:34,Neutral
2025-02-08 11:20:34,Neutral
2025-02-08 11:20:34,Neutral
2025-02-08 11:20:34,Neutral
2025-02-08 11:20:34,Neutral
2025-02-08 11:20:35,Neutral
2025-02-08 11:20:35,Neutral
2025-02-08 11:20:35,Happy
2025-02-08 11:20:35,Neutral
2025-02-08 11:20:35,Happy
2025-02-08 11:20:35,Neutral
2025-02-08 11:20:35,Happy
2025-02-08 11:20:35,Neutral
2025-02-08 11:20:36,Happy
2025-02-08 11:20:36,Neutral
2025-02-08 11:20:36,Happy
2025-02-08 11:20:36,Sad
2025-02-08 11:20:36,Happy
2025-02-08 11:20:36,Sad
2025-02-08 11:20:36,Happy
2025-02-08 11:20:36,Sad
2025-02-08 11:20:36,Happy
2025-02-08 11:20:36,Sad
2025-02-08 11:20:37,Sad
2025-02-08 11:20:37,Sad
2025-02-08 11:20:37,Neutral
2025-02-08 11:20:37,Sad
2025-02-08 11:20:37,Neutral
2025-02-08 11:20:37,Neutral
2025-02-08 11:20:37,Sad
2025-02-08 11:20:37,Happy
2025-02-08 11:20:38,Sad
