Timestamp,Emotion
2024-12-18 19:42:29,Neutral
2024-12-18 19:42:30,Neutral
2024-12-18 19:42:30,Neutral
2024-12-18 19:42:30,Neutral
2024-12-18 19:42:30,Neutral
2024-12-18 19:42:31,Neutral
2024-12-18 19:42:31,Neutral
2024-12-18 19:42:31,Happy
2024-12-18 19:42:32,Happy
2024-12-18 19:42:32,Happy
2024-12-18 19:42:32,Happy
2024-12-18 19:42:32,Happy
2024-12-18 19:42:33,Happy
2024-12-18 19:42:33,Happy
2024-12-18 19:42:33,Happy
2024-12-18 19:42:34,Happy
2024-12-18 19:42:34,Happy
2024-12-18 19:42:34,Happy
2024-12-18 19:42:34,Happy
2024-12-18 19:42:35,Happy
2024-12-18 19:42:35,Happy
2024-12-18 19:42:35,Happy
2024-12-18 19:42:36,Happy
2024-12-18 19:42:36,Happy
2024-12-18 19:42:36,Happy
2024-12-18 19:42:36,Happy
2024-12-18 19:42:37,Neutral
2024-12-18 19:42:37,Neutral
2024-12-18 19:42:37,Neutral
2024-12-18 19:42:38,Neutral
2024-12-18 19:42:38,Neutral
2024-12-18 19:42:38,Neutral
2024-12-18 19:42:38,Neutral
2024-12-18 19:42:39,Neutral
2024-12-18 19:42:39,Neutral
2024-12-18 19:42:39,Neutral
2024-12-18 19:42:40,Sad
2024-12-18 19:42:40,Sad
2024-12-18 19:42:40,Neutral
2024-12-18 19:42:40,Neutral
2024-12-18 19:42:41,Surprise
2024-12-18 19:42:41,Fear
2024-12-18 19:42:41,Fear
2024-12-18 19:42:42,Surprise
2024-12-18 19:42:42,Fear
2024-12-18 19:42:42,Neutral
2024-12-18 19:42:42,Neutral
2024-12-18 19:42:43,Neutral
2024-12-18 19:42:43,Neutral
2024-12-18 19:42:43,Neutral
2024-12-18 19:42:44,Neutral
2024-12-18 19:42:44,Neutral
2024-12-18 19:42:44,Neutral
2024-12-18 19:42:45,Neutral
2024-12-18 19:42:45,Happy
2024-12-18 19:42:45,Happy
2024-12-18 19:42:45,Happy
2024-12-18 19:42:46,Happy
2024-12-18 19:42:46,Happy
2024-12-18 19:42:46,Happy
2024-12-18 19:42:47,Happy
2024-12-18 19:42:47,Happy
2024-12-18 19:42:47,Happy
2024-12-18 19:42:47,Happy
2024-12-18 19:42:48,Happy
2024-12-18 19:42:48,Happy
2024-12-18 19:42:48,Happy
2024-12-18 19:42:49,Happy
2024-12-18 19:42:49,Happy
2024-12-18 19:42:49,Happy
2024-12-18 19:42:50,Happy
2024-12-18 19:42:50,Happy
2024-12-18 19:42:50,Happy
2024-12-18 19:42:50,Happy
2024-12-18 19:42:51,Happy
2024-12-18 19:42:51,Happy
2024-12-18 19:42:51,Happy
2024-12-18 19:42:51,Neutral
2024-12-18 19:42:52,Neutral
2024-12-18 19:42:52,Neutral
2024-12-18 19:42:52,Neutral
2024-12-18 19:42:53,Neutral
2024-12-18 19:42:53,Happy
2024-12-18 19:42:53,Happy
2024-12-18 19:42:54,Happy
2024-12-18 19:42:54,Happy
2024-12-18 19:42:56,Neutral
2024-12-18 19:42:57,Happy
2024-12-18 19:42:57,Angry
2024-12-18 19:42:57,Neutral
2024-12-18 19:42:58,Neutral
2024-12-18 19:42:58,Neutral
2024-12-18 19:42:58,Neutral
2024-12-18 19:42:59,Neutral
2024-12-18 19:42:59,Neutral
2024-12-18 19:42:59,Neutral
2024-12-18 19:42:59,Neutral
2024-12-18 19:43:00,Neutral
2024-12-18 19:43:00,Neutral
2024-12-18 19:43:00,Neutral
2024-12-18 19:43:01,Neutral
2024-12-18 19:43:01,Neutral
2024-12-18 19:43:01,Neutral
