Timestamp,Emotion
2025-12-02 19:06:01,Neutral
2025-12-02 19:06:02,Neutral
2025-12-02 19:06:02,Neutral
2025-12-02 19:06:02,Neutral
2025-12-02 19:06:02,Sad
2025-12-02 19:06:03,Neutral
2025-12-02 19:06:03,Neutral
2025-12-02 19:06:03,Neutral
2025-12-02 19:06:04,Neutral
2025-12-02 19:06:04,Neutral
2025-12-02 19:06:04,Neutral
2025-12-02 19:06:05,Neutral
2025-12-02 19:06:05,Neutral
2025-12-02 19:06:05,Neutral
2025-12-02 19:06:06,Neutral
2025-12-02 19:06:06,Neutral
2025-12-02 19:06:06,Neutral
2025-12-02 19:06:06,Neutral
2025-12-02 19:06:07,Neutral
2025-12-02 19:06:07,Neutral
2025-12-02 19:06:07,Neutral
2025-12-02 19:06:08,Neutral
2025-12-02 19:06:08,Neutral
2025-12-02 19:06:08,Neutral
2025-12-02 19:06:08,Neutral
2025-12-02 19:06:09,Neutral
2025-12-02 19:06:09,Angry
2025-12-02 19:06:09,Neutral
2025-12-02 19:06:10,Neutral
2025-12-02 19:06:10,Happy
2025-12-02 19:06:10,Happy
2025-12-02 19:06:11,Neutral
2025-12-02 19:06:11,Neutral
2025-12-02 19:06:11,Neutral
2025-12-02 19:06:11,Neutral
2025-12-02 19:06:12,Neutral
2025-12-02 19:06:12,Neutral
2025-12-02 19:06:12,Happy
2025-12-02 19:06:13,Happy
2025-12-02 19:06:13,Happy
2025-12-02 19:06:13,Happy
2025-12-02 19:06:13,Happy
2025-12-02 19:06:14,Happy
2025-12-02 19:06:14,Happy
2025-12-02 19:06:14,Happy
2025-12-02 19:06:15,Happy
2025-12-02 19:06:15,Happy
2025-12-02 19:06:15,Happy
2025-12-02 19:06:15,Happy
2025-12-02 19:06:16,Neutral
2025-12-02 19:06:16,Neutral
2025-12-02 19:06:16,Neutral
2025-12-02 19:06:16,Neutral
2025-12-02 19:06:17,Neutral
2025-12-02 19:06:17,Neutral
2025-12-02 19:06:17,Neutral
2025-12-02 19:06:18,Neutral
2025-12-02 19:06:18,Neutral
2025-12-02 19:06:18,Neutral
2025-12-02 19:06:18,Neutral
2025-12-02 19:06:19,Neutral
2025-12-02 19:06:19,Neutral
2025-12-02 19:06:19,Neutral
2025-12-02 19:06:20,Neutral
2025-12-02 19:06:20,Neutral
2025-12-02 19:06:20,Neutral
2025-12-02 19:06:21,Neutral
2025-12-02 19:06:21,Neutral
2025-12-02 19:06:21,Neutral
2025-12-02 19:06:21,Neutral
2025-12-02 19:06:22,Neutral
2025-12-02 19:06:22,Neutral
2025-12-02 19:06:22,Neutral
2025-12-02 19:06:23,Neutral
2025-12-02 19:06:23,Neutral
2025-12-02 19:06:23,Neutral
2025-12-02 19:06:24,Neutral
2025-12-02 19:06:24,Neutral
2025-12-02 19:06:24,Neutral
2025-12-02 19:06:24,Neutral
2025-12-02 19:06:25,Neutral
2025-12-02 19:06:25,Neutral
2025-12-02 19:06:25,Neutral
2025-12-02 19:06:26,Neutral
2025-12-02 19:06:26,Neutral
2025-12-02 19:06:26,Neutral
2025-12-02 19:06:26,Neutral
2025-12-02 19:06:27,Neutral
2025-12-02 19:06:27,Neutral
2025-12-02 19:06:27,Neutral
2025-12-02 19:06:28,Neutral
2025-12-02 19:06:28,Neutral
2025-12-02 19:06:28,Neutral
2025-12-02 19:06:28,Neutral
