Timestamp,Emotion
2024-12-17 19:28:59,unknown
2024-12-17 19:28:59,unknown
2024-12-17 19:28:59,unknown
2024-12-17 19:28:59,unknown
2024-12-17 19:29:00,unknown
2024-12-17 19:29:00,unknown
2024-12-17 19:29:00,unknown
2024-12-17 19:29:00,unknown
2024-12-17 19:29:00,unknown
2024-12-17 19:29:00,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:01,unknown
2024-12-17 19:29:02,unknown
2024-12-17 19:29:02,unknown
2024-12-17 19:29:02,unknown
2024-12-17 19:29:02,unknown
2024-12-17 19:29:02,unknown
2024-12-17 19:29:02,unknown
2024-12-17 19:29:03,unknown
2024-12-17 19:29:03,unknown
2024-12-17 19:29:03,unknown
2024-12-17 19:29:03,unknown
2024-12-17 19:29:03,unknown
2024-12-17 19:29:03,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:04,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:05,unknown
2024-12-17 19:29:06,unknown
2024-12-17 19:29:06,unknown
2024-12-17 19:29:06,unknown
2024-12-17 19:29:06,unknown
2024-12-17 19:29:06,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:07,unknown
2024-12-17 19:29:08,unknown
2024-12-17 19:29:08,unknown
2024-12-17 19:29:08,unknown
2024-12-17 19:29:08,unknown
2024-12-17 19:29:08,unknown
2024-12-17 19:29:08,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:09,unknown
2024-12-17 19:29:10,unknown
