Timestamp,Emotion
2024-12-17 20:11:10,neutral
2024-12-17 20:11:10,happy
2024-12-17 20:11:11,neutral
2024-12-17 20:11:11,neutral
2024-12-17 20:11:11,sad
2024-12-17 20:11:11,neutral
2024-12-17 20:11:11,neutral
2024-12-17 20:11:11,sad
2024-12-17 20:11:11,happy
2024-12-17 20:11:11,neutral
2024-12-17 20:11:12,sad
2024-12-17 20:11:12,neutral
2024-12-17 20:11:12,neutral
2024-12-17 20:11:12,neutral
2024-12-17 20:11:12,neutral
2024-12-17 20:11:12,neutral
2024-12-17 20:11:12,neutral
2024-12-17 20:11:12,neutral
2024-12-17 20:11:13,neutral
2024-12-17 20:11:13,sad
2024-12-17 20:11:13,neutral
2024-12-17 20:11:13,neutral
2024-12-17 20:11:13,neutral
2024-12-17 20:11:13,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:14,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:15,neutral
2024-12-17 20:11:16,neutral
2024-12-17 20:11:16,neutral
2024-12-17 20:11:16,neutral
2024-12-17 20:11:16,happy
2024-12-17 20:11:16,happy
2024-12-17 20:11:16,neutral
2024-12-17 20:11:16,neutral
2024-12-17 20:11:16,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:17,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:18,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:19,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:20,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:21,neutral
2024-12-17 20:11:24,neutral
2024-12-17 20:11:25,neutral
2024-12-17 20:11:27,neutral
2024-12-17 20:11:27,neutral
2024-12-17 20:11:28,neutral
2024-12-17 20:11:28,sad
2024-12-17 20:11:28,sad
2024-12-17 20:11:28,neutral
2024-12-17 20:11:28,neutral
2024-12-17 20:11:28,neutral
2024-12-17 20:11:29,sad
2024-12-17 20:11:29,neutral
2024-12-17 20:11:29,neutral
2024-12-17 20:11:29,neutral
2024-12-17 20:11:29,neutral
2024-12-17 20:11:29,neutral
2024-12-17 20:11:29,neutral
2024-12-17 20:11:30,neutral
2024-12-17 20:11:30,neutral
2024-12-17 20:11:30,neutral
2024-12-17 20:11:30,neutral
2024-12-17 20:11:30,neutral
2024-12-17 20:11:30,neutral
