Timestamp,Emotion
2024-12-18 19:38:21,Neutral
2024-12-18 19:38:21,Neutral
2024-12-18 19:38:21,Neutral
2024-12-18 19:38:22,Neutral
2024-12-18 19:38:22,Neutral
2024-12-18 19:38:22,Neutral
2024-12-18 19:38:22,Neutral
2024-12-18 19:38:23,Neutral
2024-12-18 19:38:23,Neutral
2024-12-18 19:38:23,Neutral
2024-12-18 19:38:24,Happy
2024-12-18 19:38:24,Happy
2024-12-18 19:38:24,Happy
2024-12-18 19:38:24,Happy
2024-12-18 19:38:25,Neutral
2024-12-18 19:38:25,Happy
2024-12-18 19:38:25,Happy
2024-12-18 19:38:26,Happy
2024-12-18 19:38:26,Happy
2024-12-18 19:38:26,Happy
2024-12-18 19:38:27,Happy
2024-12-18 19:38:27,Happy
2024-12-18 19:38:27,Happy
2024-12-18 19:38:27,Happy
2024-12-18 19:38:28,Neutral
2024-12-18 19:38:28,Neutral
2024-12-18 19:38:28,Neutral
2024-12-18 19:38:29,Neutral
2024-12-18 19:38:29,Neutral
2024-12-18 19:38:29,Neutral
2024-12-18 19:38:30,Neutral
2024-12-18 19:38:30,Neutral
2024-12-18 19:38:30,Neutral
2024-12-18 19:38:30,Neutral
2024-12-18 19:38:31,Neutral
2024-12-18 19:38:31,Neutral
2024-12-18 19:38:31,Neutral
2024-12-18 19:38:32,Neutral
2024-12-18 19:38:32,Happy
2024-12-18 19:38:32,Neutral
2024-12-18 19:38:32,Happy
2024-12-18 19:38:33,Neutral
2024-12-18 19:38:33,Happy
2024-12-18 19:38:33,Neutral
2024-12-18 19:38:34,Happy
2024-12-18 19:38:34,Happy
2024-12-18 19:38:34,Happy
2024-12-18 19:38:35,Happy
2024-12-18 19:38:35,Neutral
2024-12-18 19:38:35,Fear
2024-12-18 19:38:35,Fear
2024-12-18 19:38:36,Neutral
2024-12-18 19:38:36,Neutral
2024-12-18 19:38:36,Sad
2024-12-18 19:38:37,Sad
2024-12-18 19:38:37,Sad
2024-12-18 19:38:37,Sad
2024-12-18 19:38:37,Neutral
2024-12-18 19:38:38,Neutral
2024-12-18 19:38:38,Neutral
2024-12-18 19:38:38,Neutral
2024-12-18 19:38:39,Neutral
2024-12-18 19:38:39,Neutral
2024-12-18 19:38:39,Neutral
2024-12-18 19:38:40,Neutral
2024-12-18 19:38:40,Happy
2024-12-18 19:38:40,Neutral
2024-12-18 19:38:40,Neutral
2024-12-18 19:38:41,Happy
2024-12-18 19:38:41,Happy
2024-12-18 19:38:41,Neutral
2024-12-18 19:38:42,Neutral
2024-12-18 19:38:42,Neutral
2024-12-18 19:38:42,Neutral
2024-12-18 19:38:42,Neutral
2024-12-18 19:38:43,Happy
2024-12-18 19:38:43,Happy
2024-12-18 19:38:43,Happy
2024-12-18 19:38:44,Happy
2024-12-18 19:38:44,Happy
2024-12-18 19:38:44,Neutral
2024-12-18 19:38:45,Happy
2024-12-18 19:38:45,Happy
2024-12-18 19:38:45,Happy
2024-12-18 19:38:46,Neutral
2024-12-18 19:38:46,Neutral
2024-12-18 19:38:46,Happy
2024-12-18 19:38:46,Neutral
2024-12-18 19:38:47,Neutral
2024-12-18 19:38:47,Neutral
