Timestamp,Emotion
2024-12-19 16:49:23,Neutral
2024-12-19 16:49:23,Sad
2024-12-19 16:49:23,Neutral
2024-12-19 16:49:23,Sad
2024-12-19 16:49:24,Neutral
2024-12-19 16:49:24,Sad
2024-12-19 16:49:24,Neutral
2024-12-19 16:49:25,Neutral
2024-12-19 16:49:25,Neutral
2024-12-19 16:49:25,Sad
2024-12-19 16:49:26,Neutral
2024-12-19 16:49:26,Happy
2024-12-19 16:49:26,Happy
2024-12-19 16:49:26,Neutral
2024-12-19 16:49:27,Happy
2024-12-19 16:49:27,Neutral
2024-12-19 16:49:27,Neutral
2024-12-19 16:49:28,Happy
2024-12-19 16:49:28,Sad
2024-12-19 16:49:28,Sad
2024-12-19 16:49:29,Fear
2024-12-19 16:49:29,Neutral
2024-12-19 16:49:29,Sad
2024-12-19 16:49:29,Neutral
2024-12-19 16:49:30,Neutral
2024-12-19 16:49:30,Neutral
2024-12-19 16:49:31,Neutral
2024-12-19 16:49:31,Neutral
2024-12-19 16:49:31,Neutral
2024-12-19 16:49:32,Neutral
2024-12-19 16:49:32,Neutral
2024-12-19 16:49:32,Sad
2024-12-19 16:49:32,Sad
2024-12-19 16:49:33,Neutral
