Timestamp,Emotion
2025-01-23 11:37:09,Sad
2025-01-23 11:37:09,Neutral
2025-01-23 11:37:10,Neutral
2025-01-23 11:37:11,Neutral
2025-01-23 11:37:11,Neutral
2025-01-23 11:37:12,Neutral
2025-01-23 11:37:12,Neutral
2025-01-23 11:37:12,Neutral
2025-01-23 11:37:13,Neutral
2025-01-23 11:37:13,Neutral
2025-01-23 11:37:14,Neutral
2025-01-23 11:37:14,Neutral
2025-01-23 11:37:14,Neutral
2025-01-23 11:37:15,Neutral
2025-01-23 11:37:15,Neutral
2025-01-23 11:37:15,Neutral
2025-01-23 11:37:16,Neutral
2025-01-23 11:37:16,Neutral
2025-01-23 11:37:16,Neutral
2025-01-23 11:37:16,Neutral
2025-01-23 11:37:17,Neutral
2025-01-23 11:37:17,Neutral
2025-01-23 11:37:17,Neutral
2025-01-23 11:37:18,Neutral
2025-01-23 11:37:18,Neutral
2025-01-23 11:37:18,Neutral
2025-01-23 11:37:19,Neutral
2025-01-23 11:37:19,Neutral
2025-01-23 11:37:19,Neutral
2025-01-23 11:37:20,Neutral
2025-01-23 11:37:20,Neutral
2025-01-23 11:37:20,Neutral
2025-01-23 11:37:21,Neutral
2025-01-23 11:37:21,Neutral
2025-01-23 11:37:21,Neutral
2025-01-23 11:37:22,Neutral
2025-01-23 11:37:22,Neutral
2025-01-23 11:37:22,Neutral
2025-01-23 11:37:23,Neutral
2025-01-23 11:37:23,Neutral
2025-01-23 11:37:23,Neutral
2025-01-23 11:37:24,Neutral
2025-01-23 11:37:24,Neutral
2025-01-23 11:37:24,Neutral
2025-01-23 11:37:25,Neutral
2025-01-23 11:37:25,Neutral
2025-01-23 11:37:25,Neutral
2025-01-23 11:37:25,Neutral
2025-01-23 11:37:26,Neutral
2025-01-23 11:37:26,Neutral
2025-01-23 11:37:26,Neutral
2025-01-23 11:37:27,Neutral
2025-01-23 11:37:27,Neutral
2025-01-23 11:37:27,Neutral
2025-01-23 11:37:28,Neutral
2025-01-23 11:37:28,Neutral
2025-01-23 11:37:28,Neutral
2025-01-23 11:37:29,Happy
2025-01-23 11:37:29,Neutral
2025-01-23 11:37:30,Neutral
2025-01-23 11:37:30,Neutral
2025-01-23 11:37:30,Happy
2025-01-23 11:37:30,Happy
2025-01-23 11:37:31,Neutral
2025-01-23 11:37:31,Neutral
2025-01-23 11:37:31,Neutral
2025-01-23 11:37:32,Happy
2025-01-23 11:37:32,Happy
2025-01-23 11:37:32,Happy
2025-01-23 11:37:33,Happy
2025-01-23 11:37:33,Happy
2025-01-23 11:37:33,Neutral
2025-01-23 11:37:34,Sad
2025-01-23 11:37:34,Neutral
2025-01-23 11:37:34,Neutral
2025-01-23 11:37:35,Neutral
2025-01-23 11:37:35,Neutral
2025-01-23 11:37:35,Neutral
2025-01-23 11:37:40,Neutral
2025-01-23 11:37:41,Neutral
2025-01-23 11:37:41,Neutral
2025-01-23 11:37:41,Neutral
2025-01-23 11:37:42,Neutral
2025-01-23 11:37:42,Neutral
2025-01-23 11:37:42,Neutral
2025-01-23 11:37:44,Neutral
2025-01-23 11:37:44,Sad
2025-01-23 11:37:44,Angry
2025-01-23 11:37:45,Sad
2025-01-23 11:37:45,Happy
2025-01-23 11:37:46,Neutral
2025-01-23 11:37:46,Sad
2025-01-23 11:37:46,Neutral
2025-01-23 11:37:47,Fear
2025-01-23 11:37:47,Happy
2025-01-23 11:37:47,Neutral
2025-01-23 11:37:48,Neutral
2025-01-23 11:37:48,Neutral
2025-01-23 11:37:48,Neutral
2025-01-23 11:37:49,Neutral
2025-01-23 11:37:49,Neutral
2025-01-23 11:37:49,Fear
2025-01-23 11:37:50,Fear
2025-01-23 11:37:50,Neutral
2025-01-23 11:37:50,Happy
2025-01-23 11:37:51,Neutral
2025-01-23 11:37:51,Neutral
2025-01-23 11:37:51,Happy
2025-01-23 11:37:52,Sad
2025-01-23 11:37:52,Neutral
2025-01-23 11:37:52,Neutral
2025-01-23 11:37:53,Neutral
2025-01-23 11:37:53,Neutral
2025-01-23 11:37:53,Neutral
2025-01-23 11:37:54,Neutral
2025-01-23 11:37:54,Neutral
2025-01-23 11:37:54,Neutral
2025-01-23 11:37:55,Neutral
2025-01-23 11:37:55,Neutral
2025-01-23 11:37:55,Neutral
2025-01-23 11:37:56,Neutral
2025-01-23 11:37:58,Sad
2025-01-23 11:37:58,Neutral
2025-01-23 11:37:58,Neutral
2025-01-23 11:37:59,Neutral
2025-01-23 11:37:59,Sad
2025-01-23 11:37:59,Neutral
2025-01-23 11:38:00,Neutral
2025-01-23 11:38:00,Neutral
2025-01-23 11:38:01,Neutral
2025-01-23 11:38:01,Neutral
2025-01-23 11:38:01,Neutral
2025-01-23 11:38:01,Neutral
2025-01-23 11:38:02,Neutral
2025-01-23 11:38:02,Neutral
2025-01-23 11:38:02,Neutral
2025-01-23 11:38:03,Neutral
2025-01-23 11:38:03,Neutral
2025-01-23 11:38:03,Neutral
2025-01-23 11:38:05,Neutral
2025-01-23 11:38:05,Neutral
2025-01-23 11:38:06,Neutral
2025-01-23 11:38:06,Sad
2025-01-23 11:38:06,Neutral
2025-01-23 11:38:07,Neutral
2025-01-23 11:38:07,Neutral
2025-01-23 11:38:07,Neutral
2025-01-23 11:38:08,Neutral
2025-01-23 11:38:08,Sad
2025-01-23 11:38:08,Sad
2025-01-23 11:38:09,Sad
2025-01-23 11:38:09,Neutral
2025-01-23 11:38:09,Neutral
2025-01-23 11:38:10,Neutral
2025-01-23 11:38:10,Neutral
2025-01-23 11:38:10,Neutral
2025-01-23 11:38:11,Neutral
