Timestamp,Emotion
2025-01-22 12:36:06,Happy
2025-01-22 12:36:07,Neutral
2025-01-22 12:36:07,Neutral
2025-01-22 12:36:07,Neutral
2025-01-22 12:36:07,Neutral
2025-01-22 12:36:07,Sad
2025-01-22 12:36:08,Sad
2025-01-22 12:36:08,Sad
2025-01-22 12:36:08,Neutral
2025-01-22 12:36:08,Neutral
2025-01-22 12:36:08,Sad
2025-01-22 12:36:09,Happy
2025-01-22 12:36:09,Sad
2025-01-22 12:36:09,Sad
2025-01-22 12:36:09,Sad
2025-01-22 12:36:09,Sad
2025-01-22 12:36:09,Sad
2025-01-22 12:36:10,Sad
2025-01-22 12:36:10,Sad
2025-01-22 12:36:10,Sad
2025-01-22 12:36:10,Sad
2025-01-22 12:36:10,Sad
2025-01-22 12:36:10,Sad
2025-01-22 12:36:11,Sad
2025-01-22 12:36:11,Neutral
2025-01-22 12:36:11,Sad
2025-01-22 12:36:11,Neutral
2025-01-22 12:36:11,Sad
2025-01-22 12:36:11,Neutral
2025-01-22 12:36:12,Neutral
2025-01-22 12:36:13,Sad
2025-01-22 12:36:13,Sad
2025-01-22 12:36:14,Sad
2025-01-22 12:36:14,Neutral
2025-01-22 12:36:14,Happy
2025-01-22 12:36:14,Happy
2025-01-22 12:36:14,Happy
2025-01-22 12:36:15,Happy
2025-01-22 12:36:15,Happy
2025-01-22 12:36:15,Happy
2025-01-22 12:36:15,Happy
2025-01-22 12:36:15,Happy
2025-01-22 12:36:15,Happy
2025-01-22 12:36:16,Happy
2025-01-22 12:36:16,Happy
2025-01-22 12:36:16,Happy
2025-01-22 12:36:16,Happy
2025-01-22 12:36:16,Happy
2025-01-22 12:36:17,Happy
2025-01-22 12:36:17,Happy
2025-01-22 12:36:17,Neutral
2025-01-22 12:36:17,Neutral
2025-01-22 12:36:18,Happy
2025-01-22 12:36:18,Happy
2025-01-22 12:36:18,Happy
2025-01-22 12:36:18,Happy
2025-01-22 12:36:18,Happy
2025-01-22 12:36:19,Happy
2025-01-22 12:36:19,Happy
2025-01-22 12:36:19,Happy
