Timestamp,Emotion
2024-12-17 23:14:47,Neutral
2024-12-17 23:14:48,Neutral
2024-12-17 23:14:48,Neutral
2024-12-17 23:14:48,Neutral
2024-12-17 23:14:49,Neutral
2024-12-17 23:14:49,Neutral
2024-12-17 23:14:49,Neutral
2024-12-17 23:14:50,Happy
2024-12-17 23:14:50,Sad
2024-12-17 23:14:50,Fear
2024-12-17 23:14:50,Sad
2024-12-17 23:14:51,Happy
2024-12-17 23:14:52,Happy
2024-12-17 23:14:52,Sad
2024-12-17 23:14:52,Happy
2024-12-17 23:14:53,Neutral
2024-12-17 23:14:53,Neutral
2024-12-17 23:14:53,Neutral
2024-12-17 23:14:54,Neutral
2024-12-17 23:14:54,Neutral
2024-12-17 23:14:54,Neutral
2024-12-17 23:14:55,Neutral
2024-12-17 23:14:55,Neutral
2024-12-17 23:14:56,Fear
2024-12-17 23:14:59,Neutral
2024-12-17 23:14:59,Neutral
2024-12-17 23:15:00,Neutral
2024-12-17 23:15:00,Neutral
2024-12-17 23:15:00,Neutral
2024-12-17 23:15:01,Neutral
2024-12-17 23:15:01,Neutral
2024-12-17 23:15:01,Neutral
2024-12-17 23:15:02,Neutral
2024-12-17 23:15:02,Neutral
2024-12-17 23:15:02,Neutral
2024-12-17 23:15:03,Neutral
2024-12-17 23:15:03,Neutral
2024-12-17 23:15:03,Surprise
2024-12-17 23:15:03,Surprise
2024-12-17 23:15:04,Surprise
2024-12-17 23:15:04,Surprise
2024-12-17 23:15:04,Surprise
2024-12-17 23:15:05,Surprise
2024-12-17 23:15:05,Sad
2024-12-17 23:15:05,Neutral
2024-12-17 23:15:06,Neutral
2024-12-17 23:15:06,Neutral
2024-12-17 23:15:06,Neutral
2024-12-17 23:15:07,Neutral
2024-12-17 23:15:07,Happy
2024-12-17 23:15:07,Happy
2024-12-17 23:15:08,Happy
2024-12-17 23:15:08,Happy
2024-12-17 23:15:08,Happy
2024-12-17 23:15:09,Happy
2024-12-17 23:15:09,Happy
2024-12-17 23:15:09,Happy
2024-12-17 23:15:09,Happy
2024-12-17 23:15:10,Happy
2024-12-17 23:15:10,Happy
